zip,dollars,timestamp,date,city,state,latitude,longitude
33141,199,"",2014-05-01,Miami Beach,FL,25.8486,-80.1446
68123,100,"",2014-05-01,bellevue,NE,41.1156,-95.9393
94703,100,"",2014-05-01,BERKELEY,CA,37.863,-122.2749
77080,100,"",2014-05-01,Houston,TX,29.8159,-95.523
10024,50,"",2014-05-01,New York,NY,40.7864,-73.9764
75229,50,"",2014-05-01,Dallas,TX,32.8958,-96.8588
78757,50,"",2014-05-01,Austin,TX,30.3437,-97.7316
07010,25,"",2014-05-01,Cliffside Park,NJ,40.8222,-73.988
94105,500,"",2014-05-01,San Francisco,CA,37.7864,-122.3892
64110,20,"",2014-05-01,Kansas City,MO,39.0361,-94.5722
40502,50,"",2014-05-01,Lexington,KY,38.0174,-84.4854
94117,50,"",2014-05-01,San Francisco,CA,37.7712,-122.4413
10276,5,"",2014-05-01,New York,NY,40.7808,-73.9772
10022,10,"",2014-05-01,New York,NY,40.7571,-73.9657
98107,50,"",2014-05-01,Seattle,WA,47.6701,-122.3763
76248,10,"",2014-05-01,Keller,TX,32.9276,-97.2489
53555,50,"",2014-05-01,lodi,WI,43.327,-89.5554
49079,20,"",2014-05-01,Paw Paw,MI,42.2349,-85.9005
20878,100,"",2014-05-01,North Potomac,MD,39.1125,-77.2515
77573,50,"",2014-05-01,League City,TX,29.5173,-95.0963
83333,20,"",2014-05-01,Hailey,ID,43.5239,-114.3064
94117,100,"",2014-05-01,San Francisco,CA,37.7712,-122.4413
98032,100,"",2014-05-01,Kent,WA,47.3776,-122.2854
78704,100,"",2014-05-01,AUSTIN,TX,30.2428,-97.7658
38103,50,"",2014-05-01,Memphis,TN,35.144,-90.048
95030,100,"",2014-05-01,Monte Sereno,CA,37.2296,-121.9834
97202,10,"",2014-05-01,Portland,OR,45.484,-122.6365
43229,100,"",2014-05-01,Columbus,OH,40.0839,-82.9726
08550,10,"",2014-05-01,Princeton Jct,NJ,40.2669,-74.6511
02906,25,"",2014-05-01,Providence,RI,41.8351,-71.3971
48093,50,"",2014-05-01,Warren,MI,42.5149,-82.9968
38578,100,"",2014-05-01,Pleasant Hill,TN,35.9813,-85.1984
19027,100,"",2014-05-01,Melrose Park,PA,40.075,-75.1315
85338,100,"",2014-05-01,Goodyear,AZ,33.4368,-112.3834
18914,1,"",2014-05-01,Chalfont,PA,40.2892,-75.2149
95616,75,"",2014-05-01,Davis,CA,38.5538,-121.7418
36830,20,"",2014-05-01,Auburn,AL,32.5475,-85.4682
60625,25,"",2014-05-01,Chicago,IL,41.9703,-87.7042
92865,1,"",2014-05-01,Orange,CA,33.8263,-117.8511
84093,100,"",2014-05-01,Sandy,UT,40.5927,-111.831
11211,25,"",2014-05-01,Brooklyn,NY,40.7095,-73.9563
85008,100,"",2014-05-01,Phoenix,AZ,33.4665,-111.9984
11215,100,"",2014-05-01,Brooklyn,NY,40.6669,-73.9828
48867,50,"",2014-05-01,Owosso,MI,42.9934,-84.1595
90026,20,"",2014-05-01,Los Angeles,CA,34.0766,-118.2646
81047,5,"",2014-05-01,Bristol,CO,38.0205,-102.1415
80138,500,"",2014-05-01,Parker,CO,39.5102,-104.7216
44903,100,"",2014-05-01,Mansfield,OH,40.7623,-82.5254
26505,50,"",2014-05-01,Morgantown,WV,39.6505,-79.944
46403,10,"",2014-05-01,Gary,IN,41.6036,-87.259
02446,1000,"",2014-05-01,BROOKLINE,MA,42.3431,-71.123
53209,50,"",2014-05-01,brown deer,WI,43.1188,-87.9478
07043,25,"",2014-05-01,Upper Montclair,NJ,40.843,-74.2011
27701,20,"",2014-05-01,Durham,NC,35.9967,-78.8966
77845,50,"",2014-05-01,College Station,TX,30.5118,-96.3171
85281,10,"",2014-05-01,Tempe,AZ,33.4227,-111.9261
94501,100,"",2014-05-01,Alameda,CA,37.7706,-122.2648
60091,100,"",2014-05-01,Wimette,IL,42.0765,-87.7246
33403,25,"",2014-05-01,Palm Beach Gardens,FL,26.8035,-80.0756
84014,50,"",2014-05-01,Centerville,UT,40.9268,-111.877
80302,50,"",2014-05-01,Boulder,CO,40.0172,-105.2851
02139,100,"",2014-05-01,CAMBRIDGE,MA,42.3647,-71.1042
02143,20,"",2014-05-01,Somerville,MA,42.3829,-71.1028
15857,10,"",2014-05-01,St. Marys,PA,41.4289,-78.5505
11231,15,"",2014-05-01,Brooklyn,NY,40.6794,-74.0014
20016,50,"",2014-05-01,Washington,DC,38.9381,-77.086
07832,1000,"",2014-05-01,Columbia,NJ,40.9388,-75.055
37421,50,"",2014-05-01,Chattanooga,TN,35.025,-85.1459
53715,10,"",2014-05-01,Madison,WI,43.0653,-89.4
60056,50,"",2014-05-01,Mt Prospect,IL,42.0624,-87.9377
01730,100,"",2014-05-01,Bedford,MA,42.4843,-71.2768
91103,100,"",2014-05-01,Pasadena,CA,34.1669,-118.1551
94609,25,"",2014-05-01,Oakland,CA,37.8361,-122.2637
98040,100,"",2014-05-01,Mercer Island,WA,47.5602,-122.2281
77024,100,"",2014-05-01,Houston,TX,29.7696,-95.5201
20002,180,"",2014-05-01,Washington,DC,38.9024,-76.9901
80305,20,"",2014-05-01,Boulder,CO,39.9807,-105.2531
75074,100,"",2014-05-01,Plano,TX,33.0277,-96.6777
15233,25,"",2014-05-01,Pittsburgh,PA,40.4608,-80.0348
13346,20,"",2014-05-01,Hamilton,NY,42.8231,-75.5434
07410,500,"",2014-05-01,Fair Lawn,NJ,40.9343,-74.1166
80917,50,"",2014-05-01,COLORADO SPRINGS,CO,38.886,-104.7399
90064,10,"",2014-05-01,Los Angeles,CA,34.0353,-118.4259
90272,100,"",2014-05-01,Pacific Palisades,CA,34.0787,-118.5422
92694,250,"",2014-05-01,Ladera Ranch,CA,33.5472,-117.6238
95945,20,"",2014-05-01,grass valley,CA,39.2081,-121.0069
50211,100,"",2014-05-01,Norwalk,IA,41.4861,-93.6573
33149,100,"",2014-05-01,KEY BISCAYNE,FL,25.6921,-80.1625
54016,20,"",2014-05-01,Hudson,WI,44.9842,-92.7271
97005,15,"",2014-05-01,Beaverton,OR,45.4963,-122.8001
94501,100,"",2014-05-01,Alameda,CA,37.7706,-122.2648
91606,4,"",2014-05-01,North Hollywood,CA,34.1872,-118.3865
97383,25,"",2014-05-01,Stayton,OR,44.8021,-122.7624
19147,50,"",2014-05-01,Philadelphia,PA,39.9362,-75.1563
27704,25,"",2014-05-01,Durham,NC,36.0383,-78.8764
94501,25,"",2014-05-01,Alameda,CA,37.7706,-122.2648
98033,10,"",2014-05-01,Kirkland,WA,47.6786,-122.1894
02139,100,"",2014-05-01,Cambridge,MA,42.3647,-71.1042
11209,100,"",2014-05-01,Brooklyn,NY,40.6251,-74.0303
02476,50,"",2014-05-01,Arlington,MA,42.4162,-71.1752
60130,100,"",2014-05-01,Forest Park,IL,41.8744,-87.8106
92657,25,"",2014-05-01,Newport Beach,CA,33.5943,-117.8334
60516,100,"",2014-05-01,Downers Grove,IL,41.7602,-88.0159
11209,100,"",2014-05-01,Brooklyn,NY,40.6251,-74.0303
97232,25,"",2014-05-01,Portland,OR,45.5287,-122.6363
94110,100,"",2014-05-01,San Francisco,CA,37.7509,-122.4153
44140,50,"",2014-05-01,BAY VILLAGE,OH,41.4841,-81.9289
10019,100,"",2014-05-01,New York,NY,40.7651,-73.9858
59801,100,"",2014-05-01,Missoula,MT,46.8563,-114.0252
55414,100,"",2014-05-01,Minneapolis,MN,44.9779,-93.2199
75048,10,"",2014-05-01,Sachse,TX,32.9643,-96.6012
94116,5,"",2014-05-01,San Francisco,CA,37.7441,-122.4863
78751,200,"",2014-05-01,Austin,TX,30.3093,-97.7242
22030,20,"",2014-05-01,Fairfax,VA,38.8458,-77.3242
60622,20,"",2014-05-01,Chicago,IL,41.9019,-87.6778
50322,100,"",2014-05-01,Urbandale,IA,41.6295,-93.723
01379,10,"",2014-05-01,Wendell,MA,42.5656,-72.4009
01803,75,"",2014-05-01,Burlington,MA,42.5089,-71.2004
95113,20,"",2014-05-01,San Jose,CA,37.3329,-121.8916
10016,20,"",2014-05-01,New York,NY,40.7443,-73.9781
60402,50,"",2014-05-01,Berwyn,IL,41.8347,-87.7914
97221,10,"",2014-05-01,Portland,OR,45.4918,-122.7267
11215,25,"",2014-05-01,Brooklyn,NY,40.6669,-73.9828
44123,50,"",2014-05-01,euclid,OH,41.6025,-81.5258
85331,100,"",2014-05-01,Cave Creek,AZ,33.8851,-111.9349
92109,100,"",2014-05-01,San Diego,CA,32.7969,-117.2405
55404,50,"",2014-05-01,Minneapolis,MN,44.9609,-93.2642
94122,10,"",2014-05-01,San Francisco,CA,37.7593,-122.4836
98117,50,"",2014-05-01,Seattle,WA,47.6873,-122.3772
78212,100,"",2014-05-01,SAN ANTONIO,TX,29.4388,-98.4935
92584,25,"",2014-05-01,Menifee,CA,33.6647,-117.1743
98501,200,"",2014-05-01,Olympia,WA,47.0129,-122.8763
94530,250,"",2014-05-01,El Cerrito,CA,37.9156,-122.2985
02130,50,"",2014-05-01,jamaica plain,MA,42.3126,-71.1115
98102,100,"",2014-05-01,Seattle,WA,47.6302,-122.321
33647,100,"",2014-05-01,Tampa,FL,28.1147,-82.3678
03104,100,"",2014-05-01,Manchester,NH,43.0073,-71.4482
94117,50,"",2014-05-01,San Francisco,CA,37.7712,-122.4413
19406,50,"",2014-05-01,King of Prussia,PA,40.0956,-75.3737
04210,25,"",2014-05-01,AUBURN,ME,44.0948,-70.239
94558,50,"",2014-05-01,Napa,CA,38.4549,-122.2564
22302,50,"",2014-05-01,Alexandria,VA,38.8276,-77.0896
78752,5,"",2014-05-01,Austin,TX,30.3316,-97.7004
78702,100,"",2014-05-01,Austin,TX,30.2638,-97.7166
85719,20,"",2014-05-01,Tucson,AZ,32.2474,-110.9491
72921,100,"",2014-05-01,Alma,AR,35.5,-94.2073
10027,100,"",2014-05-01,New York,NY,40.8116,-73.955
77056,50,"",2014-05-01,Houston,TX,29.7446,-95.4683
20120,10,"",2014-05-01,Centreville,VA,38.8448,-77.467
11206,100,"",2014-05-01,Brooklyn,NY,40.7012,-73.9436
60201,50,"",2014-05-01,Evanston,IL,42.0546,-87.6943
59801,20,"",2014-05-01,Missoula,MT,46.8563,-114.0252
94121,50,"",2014-05-01,San Francisco,CA,37.7786,-122.4892
77025,20,"",2014-05-01,Houston,TX,29.6889,-95.4341
95060,100,"",2014-05-01,Santa Cruz,CA,37.0313,-122.1198
90004,50,"",2014-05-01,Los Angeles,CA,34.0762,-118.3029
28174,100,"",2014-05-01,Wingate,NC,34.9847,-80.4476
11237,150,"",2014-05-01,Brooklyn,NY,40.7006,-73.918
94132,100,"",2014-05-01,"San Francisco, Ca.",CA,37.7211,-122.4754
85224,100,"",2014-05-01,CHANDLER,AZ,33.3301,-111.8632
85281,10,"",2014-05-01,Tempe,AZ,33.4227,-111.9261
94705,100,"",2014-05-01,Berkeley,CA,37.8571,-122.25
83702,100,"",2014-05-01,Boise,ID,43.6322,-116.2052
75082,100,"",2014-05-01,Richardson,TX,32.9865,-96.686
45208,100,"",2014-05-01,Cincinnati,OH,39.1361,-84.4355
11216,20,"",2014-05-01,Brooklyn,NY,40.6794,-73.9496
15217,1000,"",2014-05-01,"Pittsburgh, PA",AL,40.4308,-79.9205
76017,100,"",2014-05-01,Arlington,TX,32.6554,-97.1599
46835,10,"",2014-05-01,"Fort Wayne, IN",IN,41.1371,-85.0685
43085,50,"",2014-05-01,Worthington,OH,40.0999,-83.0157
19460,50,"",2014-05-01,Phoenixville,PA,40.1267,-75.5272
98201,25,"",2014-05-01,Everett,WA,47.9884,-122.2006
92169,10,"",2014-05-01,San Diego,CA,33.0169,-116.846
11104,100,"",2014-05-01,Sunnyside,NY,40.7436,-73.9216
12180,200,"",2014-05-01,Troy,NY,42.7287,-73.6683
04032,100,"",2014-05-01,Freeport,ME,43.857,-70.1031
91604,10,"",2014-05-01,Studio City,CA,34.143,-118.3913
94501,500,"",2014-05-01,Alameda,CA,37.7706,-122.2648
94109,200,"",2014-05-01,San Francisco,CA,37.7917,-122.4186
00000,50,"",2014-05-01,0,DC,"",""
27705,200,"",2014-05-01,Durham,NC,36.0218,-78.9478
19076,10,"",2014-05-01,Prospect Park,PA,39.8857,-75.3082
24315,10,"",2014-05-01,Bland,VA,37.1376,-81.0201
25404,10,"",2014-05-01,Martinsburg,WV,39.4852,-77.8954
10019,100,"",2014-05-01,New York,NY,40.7651,-73.9858
78070,25,"",2014-05-01,Spring Branch,TX,29.9238,-98.3788
02144,200,"",2014-05-01,Somerville,MA,42.4003,-71.1221
11237,10,"",2014-05-01,Brooklyn,NY,40.7006,-73.918
94303,100,"",2014-05-01,Palo Alto,CA,37.4673,-122.1388
93117,100,"",2014-05-01,Goleta,CA,34.4296,-119.8612
78759,15,"",2014-05-01,Austin,TX,30.4036,-97.7526
94402,100,"",2014-05-01,San Mateo,CA,37.5507,-122.3276
94610,20,"",2014-05-01,Oakland,CA,37.8126,-122.2443
02135,50,"",2014-05-01,Brighton,MA,42.3478,-71.1566
07079,100,"",2014-05-01,South Orange,NJ,40.7465,-74.2575
30606,25,"",2014-05-01,Athens,GA,33.9461,-83.418
75023,25,"",2014-05-01,Plano,TX,33.055,-96.7365
53214,5,"",2014-05-01,West Allis,WI,43.0215,-88.0176
90026,100,"",2014-05-01,Los Angeles,CA,34.0766,-118.2646
78610,50,"",2014-05-01,Buda,TX,30.0918,-97.8534
00000,25,"",2014-05-01,sb,DC,"",""
19428,300,"",2014-05-01,Conshohocken,PA,40.0825,-75.3044
92101,500,"",2014-05-01,San Diego,CA,32.7185,-117.1593
95014,100,"",2014-05-01,Cupertino,CA,37.318,-122.0449
90027,100,"",2014-05-01,LA,CA,34.104,-118.2925
20165,20,"",2014-05-01,Sterling,VA,39.0472,-77.3866
80220,30,"",2014-05-01,Denver,CO,39.7312,-104.9129
02126,100,"",2014-05-01,Boston,MA,42.2739,-71.0939
98117,25,"",2014-05-01,Seattle,WA,47.6873,-122.3772
23824,100,"",2014-05-01,Blackstone,VA,37.0916,-77.9851
33765,25,"",2014-05-01,clearwater,FL,27.9902,-82.7433
97401,100,"",2014-05-01,Eugene,OR,44.0682,-123.0819
29205,20,"",2014-05-01,Columbia,SC,33.9903,-80.9997
55104,10,"",2014-05-01,Saint Paul,MN,44.9532,-93.158
90039,25,"",2014-05-01,Los Angeles,CA,34.1121,-118.2594
94305,5,"",2014-05-01,Stanford,CA,37.4236,-122.1619
93720,100,"",2014-05-01,Fresno,CA,36.8579,-119.7655
63122,100,"",2014-05-01,Kirkwood,MO,38.5781,-90.4256
94609,50,"",2014-05-01,Oakland,CA,37.8361,-122.2637
10024,500,"",2014-05-01,New York,NY,40.7864,-73.9764
05455,10,"",2014-05-01,Fairfield,VT,44.7841,-73.0222
80525,20,"",2014-05-01,Fort Collins,CO,40.5384,-105.0547
02139,100,"",2014-05-01,Cambridge,MA,42.3647,-71.1042
93004,10,"",2014-05-01,Ventura,CA,34.2788,-119.1651
92691,100,"",2014-05-01,Mission Viejo,CA,33.6128,-117.6622
64111,50,"",2014-05-01,Kansas city,MO,39.0565,-94.5929
11226,100,"",2014-05-01,Brooklyn,NY,40.6467,-73.957
94301,5,"",2014-05-01,Palo Alto,CA,37.4443,-122.1497
48201,100,"",2014-05-01,Detroit,MI,42.3474,-83.0604
72601,10,"",2014-05-01,Harrison,AR,36.2417,-93.1062
98194,10,"",2014-05-01,Seattle,WA,47.6024,-122.326
70508,50,"",2014-05-01,Lafayette,DC,30.1582,-92.0236
10010,1000,"",2014-05-01,New York,NY,40.7375,-73.9813
78233,100,"",2014-05-01,Live Oak,TX,29.5563,-98.3643
84105,100,"",2014-05-01,SLC,UT,40.7372,-111.8581
22030,100,"",2014-05-01,Fairfax,VA,38.8458,-77.3242
93446,10,"",2014-05-01,paso robles,CA,35.6406,-120.7003
94127,250,"",2014-05-01,San Francisco,CA,37.7354,-122.4571
90027,25,"",2014-05-01,Los Angeles,CA,34.104,-118.2925
94102,500,"",2014-05-01,San Francisco,CA,37.7813,-122.4167
80241,100,"",2014-05-01,Thornton,CO,39.9274,-104.9548
11230,10,"",2014-05-01,Brooklyn,NY,40.6225,-73.965
99503,5,"",2014-05-01,Anchoarge,AK,61.19,-149.8938
27502,50,"",2014-05-01,Apex,NC,35.7225,-78.8408
15221,100,"",2014-05-01,Pittsburgh,PA,40.4346,-79.8655
06333,100,"",2014-05-01,East Lyme,CT,41.3668,-72.233
94123,100,"",2014-05-01,San Francisco,CA,37.7999,-122.4342
12009,20,"",2014-05-01,Altamont,NY,42.7063,-74.0193
40511,20,"",2014-05-01,Lexington,KY,38.0932,-84.5007
78664,50,"",2014-05-01,Round Rock,TX,30.5145,-97.668
10010,200,"",2014-05-01,New York,NY,40.7375,-73.9813
85342,40,"",2014-05-01,Morristown,AZ,33.2765,-112.1872
60018,5,"",2014-05-01,Des Plaines,IL,42.0155,-87.8687
80403,50,"",2014-05-01,Golden,CO,39.8232,-105.2825
94523,100,"",2014-05-01,Pleasant Hill,CA,37.954,-122.0737
78751,20,"",2014-05-01,Austin,TX,30.3093,-97.7242
87042,50,"",2014-05-01,Peralta,NM,34.8332,-106.6872
01462,100,"",2014-05-01,LUNENBURG,DC,42.5884,-71.7266
50105,50,"",2014-05-01,Gilbert,IA,42.1148,-93.6399
10280,100,"",2014-05-01,NY,NY,40.7105,-74.0163
97405,20,"",2014-05-01,Eugene,OR,44.0185,-123.0998
94110,100,"",2014-05-01,San Francisco,0,37.7509,-122.4153
11106,100,"",2014-05-01,Astoria,NY,40.7608,-73.9295
94610,20,"",2014-05-01,Oakland,CA,37.8126,-122.2443
11211,50,"",2014-05-01,Brooklyn,NY,40.7095,-73.9563
19026,50,"",2014-05-01,Drexel Hill,PA,39.9503,-75.304
14850,50,"",2014-05-01,Ithaca,NY,42.4028,-76.484
40208,10,"",2014-05-01,Louisville,KY,38.22,-85.7648
25314,50,"",2014-05-01,Charleston,WV,38.3274,-81.669
98367,100,"",2014-05-01,port orchard,WA,47.4707,-122.651
90272,2,"",2014-05-01,Pacific Palisades,CA,34.0787,-118.5422
94103,10,"",2014-05-01,San Francisco,CA,37.7725,-122.4147
94131,50,"",2014-05-01,San Francisco,CA,37.745,-122.4383
85201,100,"",2014-05-01,Mesa,AZ,33.4317,-111.8469
51104,100,"",2014-05-01,Sioux City,IA,42.5254,-96.4005
27606,100,"",2014-05-01,Raleigh,NC,35.7645,-78.7112
11217,30,"",2014-05-01,Brooklyn,NY,40.6816,-73.9798
92117,250,"",2014-05-01,San Diego,CA,32.8239,-117.1965
78212,100,"",2014-05-01,San Antonio,TX,29.4388,-98.4935
94303,100,"",2014-05-01,Palo Alto,CA,37.4673,-122.1388
02141,50,"",2014-05-01,Cambridge,MA,42.3687,-71.0836
03461,20,"",2014-05-01,Rindge,NH,42.7544,-72.019
10990,5,"",2014-05-01,Warwick,NY,41.2656,-74.3604
92107,25,"",2014-05-01,San Diego,CA,32.7425,-117.2433
94205,1000,"",2014-05-01,Menlo Park, ,38.3774,-121.4444
94609,20,"",2014-05-01,OAKLAND,CA,37.8361,-122.2637
78215,75,"",2014-05-01,San Antonio,TX,29.4413,-98.4793
11235,100,"",2014-05-01,Brooklyn,NY,40.5839,-73.9536
08816,50,"",2014-05-01,East Brunswick,NJ,40.4284,-74.4064
97701,10,"",2014-05-01,Bend,OR,44.0928,-121.2936
98020,20,"",2014-05-01,Edmonds,WA,47.8061,-122.3724
02118,50,"",2014-05-01,Boston,MA,42.3362,-71.0729
35404,100,"",2014-05-01,Tuscaloosa,AL,33.1826,-87.4827
32708,50,"",2014-05-01,Winter Springs,FL,28.6831,-81.2814
94025,100,"",2014-05-01,Menlo Park,CA,37.4396,-122.1864
98107,25,"",2014-05-01,Seattle,WA,47.6701,-122.3763
10002,50,"",2014-05-01,New York,NY,40.7152,-73.9877
92612,20,"",2014-05-01,Irvine,CA,33.6607,-117.8264
46545,20,"",2014-05-01,Mishawaka,IN,41.6835,-86.1682
77004,25,"",2014-05-01,Houston,TX,29.7247,-95.3625
02127,20,"",2014-05-01,Boston,MA,42.3347,-71.0375
11790,100,"",2014-05-01,Stony Brook,NY,40.9068,-73.1277
39305,10,"",2014-05-01,Meridian,MS,32.4401,-88.6783
03458,100,"",2014-05-01,Peterborough,NH,42.8856,-71.947
02124,20,"",2014-05-01,Boston,MA,42.2868,-71.071
98177,100,"",2014-05-01,Seattle,WA,47.7467,-122.3686
92014,10,"",2014-05-01,Del Mar,CA,32.9665,-117.249
94040,100,"",2014-05-01,Mountain View,CA,37.3855,-122.088
20176,100,"",2014-05-01,Leesburg,VA,39.1821,-77.5359
60605,26,"",2014-05-01,chicago,IL,41.8712,-87.6277
32724,10,"",2014-05-01,De Land,FL,29.0422,-81.2863
94044,25,"",2014-05-01,Pacifica,CA,37.6196,-122.4816
97530,20,"",2014-05-01,Jacksonville,OR,42.1813,-123.0241
30324,710,"",2014-05-01,atlanta,GA,33.8206,-84.3549
25314,25,"",2014-05-01,charleston,WV,38.3274,-81.669
11232,20,"",2014-05-01,Brooklyn,NY,40.6521,-74.0018
08204,100,"",2014-05-01,Cape May,NJ,38.9711,-74.9214
61820,5,"",2014-05-01,Champaign,IL,40.111,-88.2407
94040,1000,"",2014-05-01,Mountain View,CA,37.3855,-122.088
19104,10,"",2014-05-01,Philadelphia,PA,39.9597,-75.2024
94086,50,"",2014-05-01,SUNNYVALE,CA,37.3764,-122.0238
11746,100,"",2014-05-01,Dix Hills,NY,40.8143,-73.3634
83709,20,"",2014-05-01,Boise,ID,43.5741,-116.2941
98121,51,"",2014-05-01,Seattle,WA,47.6151,-122.3447
84105,50,"",2014-05-01,Salt Lake City,UT,40.7372,-111.8581
22031,50,"",2014-05-01,Fairfax,VA,38.8604,-77.2649
95033,15,"",2014-05-01,Los Gatos,CA,37.1539,-121.9816
95553,25,"",2014-05-01,Miranda,CA,40.2397,-123.8077
92104,100,"",2014-05-01,San Diego,CA,32.7454,-117.1272
95135,100,"",2014-05-01,San Jose,CA,37.2974,-121.7562
19380,5,"",2014-05-01,West Chester,PA,39.9845,-75.5962
98028,25,"",2014-05-01,Kenmore,WA,47.7542,-122.2475
29631,5,"",2014-05-01,Clemson,SC,34.6831,-82.825
19147,100,"",2014-05-01,Philadelphia,PA,39.9362,-75.1563
94103,100,"",2014-05-01,San Francisco,CA,37.7725,-122.4147
11201,200,"",2014-05-01,Brooklyn,NY,40.694,-73.9903
21076,100,"",2014-05-01,Hanover,MD,39.1551,-76.7215
97229,20,"",2014-05-01,Portland,OR,45.5483,-122.8276
10036,50,"",2014-05-01,New York,NY,40.7597,-73.9918
94025,50,"",2014-05-01,Menlo Park,CA,37.4396,-122.1864
17042,15,"",2014-05-01,Lebanon,PA,40.3316,-76.3976
94703,5,"",2014-05-01,Berkeley,CA,37.863,-122.2749
37205,300,"",2014-05-01,Nashville,TN,36.1114,-86.869
97527,25,"",2014-05-01,Grants Pass,OR,42.3989,-123.3538
94110,100,"",2014-05-01,San Francisco,CA,37.7509,-122.4153
54601,25,"",2014-05-01,la crosse,WI,43.7989,-91.2175
98107,500,"",2014-05-01,Seattle,WA,47.6701,-122.3763
94530,30,"",2014-05-01,EL CERRITO,CA,37.9156,-122.2985
53719,20,"",2014-05-01,Madison,WI,43.0321,-89.4993
55105,50,"",2014-05-01,Saint Paul,MN,44.9347,-93.1651
92075,50,"",2014-05-01,Solana Beach,DC,32.9937,-117.2598
98107,100,"",2014-05-01,Seattle,WA,47.6701,-122.3763
94555,57,"",2014-05-01,Fremont,CA,37.5735,-122.0469
55422,10,"",2014-05-01,Golden Valley,MN,45.0096,-93.3424
98115,1000,"",2014-05-01,Seattle,WA,47.6849,-122.2968
98034,20,"",2014-05-01,Kirkland,WA,47.7188,-122.1966
77096,50,"",2014-05-01,Houston,TX,29.6722,-95.4861
22124,5,"",2014-05-01,OAKTON,VA,38.8852,-77.3233
94591,50,"",2014-05-01,Vallejo,CA,38.0985,-122.2124
97330,10,"",2014-05-01,Corvallis,OR,44.5904,-123.2722
15116,100,"",2014-05-01,Glenshaw,PA,40.5375,-79.9644
11216,20,"",2014-05-01,Brooklyn,NY,40.6794,-73.9496
54911,10,"",2014-05-01,Appleton,WI,44.2773,-88.3976
54765,100,"",2014-05-01,Sand Creek,WI,45.1429,-91.6998
01701,100,"",2014-05-01,Framingham,MA,42.3007,-71.4255
94107,50,"",2014-05-01,San Francisco,CA,37.7621,-122.3971
00000,50,"",2014-05-01,0,NJ,"",""
31324,25,"",2014-05-01,Richmond Hill,GA,31.8962,-81.294
54937,100,"",2014-05-01,North Fond du Lac,WI,43.765,-88.6057
27511,50,"",2014-05-01,Cary,NC,35.7641,-78.7786
11215,25,"",2014-05-01,Brooklyn,NY,40.6669,-73.9828
06851,50,"",2014-05-01,Norwalk,CT,41.1323,-73.4058
92252,100,"",2014-05-01,Joshua Tree,CA,34.1502,-116.3038
03053,100,"",2014-05-01,Londonderry,NH,42.8656,-71.3772
94127,100,"",2014-05-01,San Francisco,CA,37.7354,-122.4571
63109,25,"",2014-05-01,Saint Louis,MO,38.5855,-90.2929
98104,1000,"",2014-05-01,Seattle,WA,47.6036,-122.3256
02140,100,"",2014-05-01,Cambridge,MA,42.3932,-71.1338
98144,100,"",2014-05-01,Seattle,WA,47.5846,-122.3005
98105,100,"",2014-05-01,Seattle,WA,47.6633,-122.3022
78704,50,"",2014-05-01,Austin,TX,30.2428,-97.7658
98102,100,"",2014-05-01,Seattle,WA,47.6302,-122.321
98382,100,"",2014-05-01,SEQUIM,WA,48.0881,-123.1198
27705,50,"",2014-05-01,Durham,NC,36.0218,-78.9478
94709,50,"",2014-05-01,Berkeley,CA,37.8784,-122.2655
07302,20,"",2014-05-01,jersey city,NJ,40.7221,-74.0469
28803,100,"",2014-05-01,Asheville,NC,35.5393,-82.518
30306,100,"",2014-05-01,Atlanta,GA,33.786,-84.3514
98226,25,"",2014-05-01,Bellingham,WA,48.7974,-122.4448
90013,20,"",2014-05-01,"Los Angeles, CA",CA,34.0448,-118.2434
02144,100,"",2014-05-01,Somerville,MA,42.4003,-71.1221
60615,50,"",2014-05-01,Chicago,IL,41.8022,-87.6006
94107,100,"",2014-05-01,san francisco,CA,37.7621,-122.3971
07731,15,"",2014-05-01,Howell,NJ,40.1481,-74.2137
81435,1,"",2014-05-01,"Telluride, CO",CO,37.94,-107.8214
94609,50,"",2014-05-01,Oakland,CA,37.8361,-122.2637
94127,100,"",2014-05-01,San Francisco,CA,37.7354,-122.4571
01002,10,"",2014-05-01,Amherst,MA,42.3671,-72.4646
94618,50,"",2014-05-01,Oakland,CA,37.8431,-122.2402
90405,25,"",2014-05-01,Santa Monica,CA,34.01,-118.4717
02026,100,"",2014-05-01,Dedham,MA,42.2437,-71.1637
98110,50,"",2014-05-01,Bainbridge Island,WA,47.6478,-122.538
91103,25,"",2014-05-01,Pasadena,CA,34.1669,-118.1551
32118,25,"",2014-05-01,Daytona Beach,FL,29.2219,-81.0095
33707,10,"",2014-05-01,gulfport,FL,27.7549,-82.7208
89511,50,"",2014-05-01,Reno,NV,39.4151,-119.7668
15201,100,"",2014-05-01,Pittsburgh,PA,40.4752,-79.9528
60201,100,"",2014-05-01,EVANSTON,IL,42.0546,-87.6943
97225,100,"",2014-05-01,Portland,OR,45.4985,-122.7787
48103,100,"",2014-05-01,Ann Arbor,MI,42.2794,-83.784
90027,100,"",2014-05-01,Los Angeles,CA,34.104,-118.2925
97402,100,"",2014-05-01,Eugene,OR,44.0612,-123.1555
11218,25,"",2014-05-01,Brooklyn,NY,40.6424,-73.9758
94609,25,"",2014-05-01,Oakland,CA,37.8361,-122.2637
21777,100,"",2014-05-01,Point of Rocks,MD,39.2791,-77.5328
61820,50,"",2014-05-01,Champaign,IL,40.111,-88.2407
